id,formal,url_pc,address,tel,post,geocode,libkey,libid,systemid,city,created_at,updated_at
8342,国際医療福祉大学・福岡キャンパス図書館,https://www.iuhw.ac.jp/library/,福岡県大川市榎津137-1,0944-89-2143,831-8501,"130.380102,33.203560",福岡,107879,,大川市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:16 UTC
8343,日本赤十字九州国際看護大学図書館,https://www.jrckicn.ac.jp/library/,福岡県宗像市アスティ1丁目1番地,0940-35-7002,811-4157,"130.6097547,33.7964224",本館,105077,,宗像市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:16 UTC
8344,日本経済大学福岡図書館,https://www.jue.ac.jp/canpaslife/library/,福岡県太宰府市五条3-11-25,092-921-9816,818-0197,"130.5270201,33.506136",福岡,107929,,太宰府市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:16 UTC
8345,純真学園図書館,http://www.junshin-u.ac.jp/about/library.html,福岡県福岡市南区筑紫丘1-1-1,092-541-1527,815-8510,"130.4209871,33.5591526",図書館,111903,,福岡市南区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:16 UTC
8346,北九州工業高等専門学校図書館,https://www.kct.ac.jp/contribution/library-guide,福岡県北九州市小倉南区志井5丁目20-1,093-964-7212,802-0985,"130.871039,33.815407",図書館,108527,,北九州市小倉南区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:16 UTC
8347,九州情報大学附属図書館,https://www.kiis.ac.jp/library/,福岡県太宰府市宰府6-3-1,092-928-4000,818-0117,"130.5403804,33.5244977",図書館,119918,,太宰府市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:16 UTC
8348,近畿大学九州短期大学図書館,http://www.kjc.kindai.ac.jp/library/,福岡県飯塚市菰田東1-5-30,0948-22-5726,820-8513,"130.691262,33.628645",九州短期大学図書館,105082,,飯塚市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:17 UTC
8349,近畿大学産業理工学部図書館,http://www.lib.fuk.kindai.ac.jp/,福岡県飯塚市柏の森11−6,0948-22-5655,820-8555,"130.715667,33.644760",産業理工学部図書館,105083,,飯塚市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:17 UTC
8350,北九州市立大学サテライトキャンパス図書室,http://www.kitakyu-u.ac.jp/lib/,福岡県北九州市小倉北区浅野3丁目8番1号 AIMビル7階,093-964-4403 [北九州市立大学図書館],802-0001,"130.8853347,33.8896783",サテライトキャンパス,111821,,北九州市小倉北区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:17 UTC
8351,北九州市立大学図書館,http://www.kitakyu-u.ac.jp/lib/,福岡県北九州市小倉南区北方4丁目2番1号,093-964-4403,802-8577,"130.878938,33.844841",図書館,105304,,北九州市小倉南区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:17 UTC
8352,九州国際大学図書館,http://www.kiu.ac.jp/academicpursuits/library/,福岡県北九州市八幡東区平野1丁目6番1号,093-662-8305,805-8512,"130.7921236,33.8620826",図書館.,110721,,北九州市八幡東区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:17 UTC
8353,香蘭女子短期大学図書館,https://koran.opac.jp/opac/top/,福岡県福岡市南区横手1-2-1,092-581-1538,811-1311,"130.4353179,33.5528536",図書館,125207,,福岡市南区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:17 UTC
8354,北九州学術研究都市学術情報センター専門図書室,http://media.ksrp.or.jp/,福岡県北九州市若松区ひびきの1-3,093-695-3151,808-0135,"130.7116213,33.8906386",専門図書室,106430,,北九州市若松区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:17 UTC
8355,久留米大学医学図書館,http://www.med.kurume-u.ac.jp/medlib/,福岡県久留米市旭町67番地,0942-31-7529,830-0011,"130.511366,33.329191",医学図書館,104745,,久留米市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:17 UTC
8356,久留米大学御井図書館,http://www.mii.kurume-u.ac.jp/miilib/,福岡県久留米市御井町1635,0942-44-4015,839-8502,"130.545946,33.307866",御井図書館,104747,,久留米市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:18 UTC
8357,久留米工業高等専門学校図書館,http://www.kurume-nct.ac.jp/LIB/library.html,福岡県久留米市小森野1-1-1,0942-35-9306,830-8555,"130.510775,33.334473",図書館,111556,,久留米市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:18 UTC
8358,久留米工業大学図書館,http://www.lib.kurume-it.ac.jp/csp/carin/html/TOP.CSP,福岡県久留米市上津町2228-66,0942-22-2345,830-0052,"130.537704,33.266448",図書館,105582,,久留米市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:18 UTC
8359,九州女子大学・九州女子短期大学附属図書館,http://lib-kyujyo.jp/index.php?page_id=0,福岡県北九州市八幡西区自由ヶ丘1番1号,093-693-3124,807-8586,"130.707294,33.869420",九女大,104772,,北九州市八幡西区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:18 UTC
8360,自由ヶ丘高等学校図書館,http://www.jiyugaoka-hs.ed.jp/,福岡県北九州市八幡西区自由ヶ丘1-3,093-602-0324,807-0867,"130.705498,33.8664103",高校,104773,,北九州市八幡西区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:18 UTC
8361,九州共立大学附属図書館,http://www3.kyukyo-u.ac.jp/K0005/HP/,福岡県北九州市八幡西区自由ケ丘1-8,093-693-3036,807-8585,"130.705638,33.871265",九共大,104715,,北九州市八幡西区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:19 UTC
8362,九州産業大学図書館,http://libwww2.kyusan-u.ac.jp/index.html,福岡県福岡市東区松香台2丁目3-1,092-673-5385,813-8503,"130.443753,33.670150",九産大図書館,104732,,福岡市東区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:19 UTC
8363,九州造形短期大学図書館,http://libwww2.kyusan-u.ac.jp/index.html,福岡県福岡市東区松香台2丁目3-2,092-673-5188,813-0004,"130.446798,33.669410",短大図書館,105254,,福岡市東区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:19 UTC
8364,九州大学中央図書館,https://www.lib.kyushu-u.ac.jp/,福岡県福岡市西区元岡744 イーストゾーン,092-802-2480,819-0395,"130.2241188,33.5975765",中央図,105296,,福岡市西区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:19 UTC
8365,九州大学医学図書館,https://www.lib.kyushu-u.ac.jp/ja/libraries/medical,福岡県福岡市東区馬出3-1-1,092-642-6035,812-8582,"130.414775,33.610190",医学図,105299,,福岡市東区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:19 UTC
8366,九州大学情報基盤研究開発センター図書室,http://ri2t.kyushu-u.ac.jp/,福岡県福岡市西区元岡744,092-642-2296,819-0385,"130.219698,33.595300",情報基盤研究開発センター ,110288,,福岡市西区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:19 UTC
8367,九州大学理系図書館,https://www.lib.kyushu-u.ac.jp/ja/libraries/scitech,福岡県福岡市西区元岡744番地 ウエストゾーン,092-802-2450,819-0395,"130.2241188,33.5975765",理系図,105295,,福岡市西区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:19 UTC
8368,九州大学筑紫図書館,https://www.lib.kyushu-u.ac.jp/ja/libraries/chikushi,福岡県春日市春日公園6丁目1番地,092-583-7020,816-8580,"130.476358,33.521912",筑紫図,105334,,春日市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:20 UTC
8369,九州大学芸術工学図書館,https://www.lib.kyushu-u.ac.jp/ja/libraries/design,福岡県福岡市南区塩原4-9-1,092-553-4427,815-8540,"130.429690,33.560762",芸工,105297,,福岡市南区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:20 UTC
8370,九州大学附属図書館付設記録資料館,https://www.lib.kyushu-u.ac.jp/ja/libraries/manuscript,福岡県福岡市西区元岡744 イーストゾーン椎木講堂横,092-802-6294 [九州文化史資料部門],819-0395,"130.227223,33.597641",記録資料館 ,106474,,福岡市西区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:20 UTC
8371,九州大谷短期大学図書館,https://www.lib-eye.net/kyushuotani/servlet/Index?findtype=1,福岡県筑後市蔵数495-1,0942-53-9893,833-0054,"130.505760,33.241387",本館,111302,,筑後市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:20 UTC
8372,福岡女子短期大学図書館,https://www-uf01.ufinity.jp/kyushugakuen/,福岡県太宰府市五条4-16-1,092-922-3604,818-0193,"130.531573,33.510895",図書館,118637,,太宰府市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:20 UTC
8373,九州工業大学附属図書館,https://www.lib.kyutech.ac.jp/library/,福岡県北九州市戸畑区仙水町1-1,093-884-3074,804-8550,"130.840128,33.893953",本館,104813,,北九州市戸畑区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:20 UTC
8374,九州工業大学附属図書館情報工学部分館,https://www.lib.kyutech.ac.jp/library/,福岡県飯塚市大字川津680-4,0948-29-7541,820-8502,"130.672505,33.653136",飯塚分館,105041,,飯塚市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:20 UTC
8375,九州歯科大学附属図書館,http://www.kyu-dent.ac.jp/library/,福岡県北九州市小倉北区真鶴2-6-1,093-582-1131,803-8580,"130.8541011,33.8724797",図書館,105305,,北九州市小倉北区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:20 UTC
8376,中村学園大学図書館,http://www.nakamura-u.ac.jp/library/,福岡県福岡市城南区別府5-7-1,092-851-2573,814-0198,"130.365963,33.572234",大学,104766,,福岡市城南区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:21 UTC
8377,西日本短期大学図書館,https://www.nishitan.ac.jp/toshokan/,福岡県福岡市中央区福浜1-3-1,092-721-1174,810-0066,"130.3675373,33.5979312",図書館,111629,,福岡市中央区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:21 UTC
8378,西日本工業大学図書館,http://www3.nishitech.ac.jp/library/,福岡県京都郡苅田町新津1-1,0930-23-7729,800-0394,"130.972972,33.753348",図書館,106643,,京都郡苅田町,2025-03-06 12:08:38 UTC,2025-03-07 21:51:21 UTC
8379,令和健康科学大学図書館,https://www.reiwahs-u.jp/about/library/,福岡県福岡市東区和白丘2-1-12,092-607-6701,811-0213,"130.4327181,33.6912091",図書館,124446,,福岡市東区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:21 UTC
8380,精華女子短期大学附属図書館,http://www.seika.ac.jp/library1,福岡県福岡市博多区南八幡町2丁目12番1号,092-591-6331,812-0886,"130.4536793,33.5465162",図書館,111943,,福岡市博多区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:21 UTC
8381,西南学院大学図書館,https://opac.seinan-gu.ac.jp/library/,福岡県福岡市早良区西新6丁目2番92号,092-823-3426,814-8511,"130.355872,33.584982",本館,105621,,福岡市早良区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:21 UTC
8382,西南女学院大学図書館,http://www.seinan-jo.ac.jp/library/,福岡県北九州市小倉北区井堀1-3-5,093-583-5959,803-0835,"130.849394,33.883872",本館,104733,,北九州市小倉北区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:21 UTC
8383,聖マリア学院大学図書館,http://www.st-mary.ac.jp/library/,福岡県久留米市津福本町422,0942-35-7271,830-8558,"130.508571,33.306886",図書館,121148,,久留米市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:22 UTC
8384,帝京大学福岡キャンパス図書館,https://tk-opac.main.teikyo-u.ac.jp/?page_id=150,福岡県大牟田市岬町6-22,0944-57-1429,836-8505,"130.422764,33.031634",福岡,106428,,大牟田市,2025-03-06 12:08:38 UTC,2025-03-07 21:51:22 UTC
8385,産業医科大学図書館,https://www.lib.uoeh-u.ac.jp/drupal/,福岡県北九州市八幡西区医生ケ丘1-1,093-691-7212,807-8555,"130.7139356,33.8779038",図書館,109163,,北九州市八幡西区,2025-03-06 12:08:38 UTC,2025-03-07 21:51:22 UTC
8386,有田町東図書館,https://www.aritalibrary.com/,佐賀県西松浦郡有田町本町丙1002番地2 生涯学習センター北館1階,0955-43-2327,844-0018,"129.8806706,33.1817805",有田町東図書館,106318,,西松浦郡有田町,2025-03-06 12:08:55 UTC,2025-03-07 21:55:13 UTC
8387,有田町西図書館,https://www.aritalibrary.com/,佐賀県西松浦郡有田町立部乙2202番地,0955-46-2915,849-4192,"129.8490143,33.2105745",有田町西図書館,103209,,西松浦郡有田町,2025-03-06 12:08:55 UTC,2025-03-07 21:55:13 UTC
8388,佐賀県立男女共同参画センター・佐賀県立生涯学習センター「アバンセ」,http://www.avance.or.jp/info_floor.html,佐賀県佐賀市天神三丁目2-11,0952-26-0011,840-0815,"130.2919668,33.260096",アバンセ,117731,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:13 UTC
8389,玄海町立図書館,http://library.town.genkai.saga.jp,佐賀県東松浦郡玄海町大字新田1809-22,0955-52-6688,847-1422,"129.8543442,33.4675894",玄海町立図書館,103210,,東松浦郡玄海町,2025-03-06 12:08:55 UTC,2025-03-07 21:55:13 UTC
8390,伊万里市自動車図書館「ぶっくん」,http://www.library.city.imari.saga.jp/,佐賀県伊万里市立花町4110番地1,0955-23-4646,848-0027,"129.8855797,33.2755983",ぶっくん,103211,,伊万里市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:13 UTC
8391,伊万里市民図書館,http://www.library.city.imari.saga.jp/,佐賀県伊万里市立花町4110番地1,0955-23-4646,848-0027,"129.8855797,33.2755983",本館,103212,,伊万里市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:13 UTC
8392,上峰町図書館,https://kamimine.milib.jp/toshow/asp/index.aspx,佐賀県三養基郡上峰町坊所606,0952-52-4934,849-0123,"130.4229037,33.320098",上峰町図書館,103213,,三養基郡上峰町,2025-03-06 12:08:55 UTC,2025-03-07 21:55:13 UTC
8393,神埼市立図書館千代田分館,https://www.kanzaki-city-library.com/,佐賀県神埼市千代田町直鳥166-1,0952-44-2731,842-0053,"130.3738447,33.2739772",千代田分館,103216,,神埼市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:13 UTC
8394,神埼市立図書館,https://www.kanzaki-city-library.com/,佐賀県神埼市神埼町鶴3456-5 神埼市中央交流センター1階,0952-53-2304,842-0007,"130.3718705,33.3126674",神埼市立図書館,103217,,神埼市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:13 UTC
8395,神埼市立図書館脊振分館,https://www.kanzaki-city-library.com/,佐賀県神埼市脊振町広滝555-1,0952-59-2048,842-0201,"130.327009,33.377059",脊振分館,103218,,神埼市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:14 UTC
8396,唐津市七山公民館図書室,http://www.city.karatsu.lg.jp/kyoiku/toshokan/index.html,佐賀県唐津市七山滝川1252番地,0955-58-3039,847-1106,"130.116664,33.441044",七山公,112220,,唐津市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:14 UTC
8397,唐津市北波多公民館図書室,http://www.city.karatsu.lg.jp/kyoiku/toshokan/index.html,佐賀県唐津市北波多徳須恵1097番地12,0955-64-2049,847-1201,"129.9504606,33.3747181",北波多公,110400,,唐津市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:14 UTC
8398,唐津市厳木公民館図書室,http://www.city.karatsu.lg.jp/kyoiku/toshokan/index.html,佐賀県唐津市厳木町中島1337番地,0955-63-4752,849-3112,"130.0719277,33.3120913",厳木公,110069,,唐津市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:14 UTC
8399,唐津市呼子公民館図書室,http://www.city.karatsu.lg.jp/kyoiku/toshokan/index.html,佐賀県唐津市呼子町呼子1945番地,0955-82-3014,847-0303,"129.8927283,33.5432317",呼子公,112232,,唐津市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:14 UTC
8400,唐津市近代図書館,http://www.city.karatsu.lg.jp/kyoiku/toshokan/index.html,佐賀県唐津市新興町23番地,0955-72-3467,847-0816,"129.967207,33.445371",本館,103220,,唐津市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:14 UTC
8401,唐津市浜玉公民館図書室,http://www.city.karatsu.lg.jp/kyoiku/toshokan/index.html,佐賀県唐津市浜玉町浜崎1151-1,0955-70-5845,849-5131,"130.038879,33.450213",浜玉公,103221,,唐津市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:14 UTC
8402,唐津市相知図書館,http://www.city.karatsu.lg.jp/kyoiku/toshokan/index.html,佐賀県唐津市相知町相知1959-5,0955-62-4194,849-3201,"130.011576,33.351515",相知館,103222,,唐津市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:14 UTC
8403,唐津市肥前公民館図書室,http://www.city.karatsu.lg.jp/kyoiku/toshokan/index.html,佐賀県唐津市肥前町入野1801-1,0955-54-1337,847-1526,"129.814813,33.442927",肥前公,103223,,唐津市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8404,唐津市鎮西公民館図書室,http://www.city.karatsu.lg.jp/kyoiku/toshokan/index.html,佐賀県唐津市鎮西町名護屋1530,0955-82-4834,847-0401,"129.8763603,33.5279137",鎮西公,110507,,唐津市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8405,鹿島市民図書館,http://www.library.city.kashima.saga.jp/,佐賀県鹿島市納富分2700-1 鹿島市生涯学習センターエイブル1階,0954-63-4343,849-1312,"130.098955,33.105505",本館,103224,,鹿島市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8406,基山町立図書館,https://kiyama.libweb.jp/,佐賀県三養基郡基山町大字宮浦60-1,0942-92-0289,841-0204,"130.526915,33.419831",本館,103225,,三養基郡基山町,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8407,江北町ネイブル図書コーナー,http://kouhoku-navel.com/tosyo.html,佐賀県杵島郡江北町大字山口1334番地,0952-71-6321,849-0501,"130.159410,33.218012",ネイブル,103245,,杵島郡江北町,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8408,みやき町コミュニティセンター「コスモス館」図書室,http://lib.town.miyaki.lg.jp/,佐賀県三養基郡みやき町大字東尾6436-2,0942-89-1659,849-0113,"130.456719,33.318311",コスモス館,110821,,三養基郡みやき町,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8409,みやき町農村環境改善センター図書室,http://lib.town.miyaki.lg.jp/,佐賀県三養基郡みやき町大字市武1278-1,0942-96-3140,840-1106,"130.4311788,33.2989369",三根館,113675,,三養基郡みやき町,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8410,みやき町立図書館,http://lib.town.miyaki.lg.jp,佐賀県三養基郡みやき町大字原古賀1043 みやき町中原庁舎内1F,0942-94-4511,849-0101,"130.440803,33.345056",本館,103226,,三養基郡みやき町,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8411,小城市民図書館三日月館,http://library.city.ogi.saga.jp,佐賀県小城市三日月町長神田1845番地,0952-72-4946,845-0021,"130.221760,33.273469",三日月館,103227,,小城市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8412,小城市民図書館小城館,http://library.city.ogi.saga.jp,佐賀県小城市小城町158番地4,0952-71-1131,845-0001,"130.1985367,33.2885046",小城館,103228,,小城市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8413,小城市自動車図書館「本丸くん」,http://library.city.ogi.saga.jp,佐賀県小城市三日月町長神田1845番地,0952-72-4946,845-0021,"130.2220605,33.2736122",本丸くん,112158,,小城市,2025-03-06 12:08:55 UTC,2025-03-07 21:55:15 UTC
8414,小城市民図書館牛津分室,http://library.city.ogi.saga.jp,佐賀県小城市牛津町勝1324番地1,0952-37-6144,849-0306,"130.201508,33.251584",牛津分室,103229,,小城市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:12 UTC
8415,小城市民図書館芦刈分室,http://library.city.ogi.saga.jp,佐賀県小城市芦刈町三王崎349番地,0952-37-6141,849-0314,"130.208228,33.223546",芦刈分室,103230,,小城市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:12 UTC
8416,佐賀県立図書館好生館分室,https://www.tosyo-saga.jp/?page_id=177,佐賀県佐賀市嘉瀬町大字中原400 佐賀県医療センター好生館1F,0952-27-7778,840-8571,"130.2688057,33.2415009",好生館,113719,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:12 UTC
8417,佐賀県立図書館,https://www.tosyo-saga.jp/,佐賀県佐賀市城内二丁目1-41,0952-24-2900,840-0041,"130.3010135,33.2499166",県立(本館),103231,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:12 UTC
8418,佐賀市エコプラザ環境学習ゾーン,http://www.saga-ecoplaza.jp/about/lib_search,佐賀県佐賀市高木瀬町大字長瀬2369,0952-33-0520,849-0917,"130.291976,33.299907",エコP,117199,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:13 UTC
8419,佐賀市立図書館三瀬館,https://www.lib.saga.saga.jp/?page_id=112,佐賀県佐賀市三瀬村三瀬2762-2,0952-56-2007,842-0301,"130.278868,33.431793",三瀬館,103232,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:13 UTC
8420,佐賀市立図書館久保田館,https://www.lib.saga.saga.jp/?page_id=591,佐賀県佐賀市久保田町大字新田3331番地3 久保田支所複合施設「思斉くらし総合センター」内,0952-20-0018,849-0203,"130.2384969,33.2319625",久保田館,123244,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:13 UTC
8421,佐賀市立図書館大和館,https://www.lib.saga.saga.jp/?page_id=108,佐賀県佐賀市大和町尼寺1875,0952-62-3746,840-0201,"130.2774385,33.3111357",大和館,103233,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:13 UTC
8422,佐賀市立図書館富士館,https://www.lib.saga.saga.jp/?page_id=111,佐賀県佐賀市富士町古湯2624,0952-58-3590,840-0501,"130.2061006,33.3738675",富士館,103234,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:13 UTC
8423,佐賀市立図書館川副館,https://www.lib.saga.saga.jp/?page_id=113,佐賀県佐賀市川副町鹿江422-1 南川副公民館内,0952-45-0645,840-2213,"130.320576,33.192132",川副館,111589,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:13 UTC
8424,佐賀市立図書館巨勢分室,https://www.lib.saga.saga.jp/?page_id=114,佐賀県佐賀市巨勢町高尾104-17,0952-28-1554,840-0007,"130.3291996,33.2546641",巨勢分室,103235,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:14 UTC
8425,佐賀市立図書館本庄分室,https://www.lib.saga.saga.jp/?page_id=114,佐賀県佐賀市本庄町本庄279-8,0952-28-9058,840-0027,"130.293012,33.2331096",本庄分室,103236,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:14 UTC
8426,佐賀市立図書館,https://www.lib.saga.saga.jp/,佐賀県佐賀市天神3丁目2番15号,0952-40-0001,840-0815,"130.2904503,33.2597876",本館,103237,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:14 UTC
8427,佐賀市立図書館東与賀館,https://www.lib.saga.saga.jp/?page_id=110,佐賀県佐賀市東与賀町下古賀1228-3 ふれあい館内,0952-45-0511,840-2221,"130.2877271,33.2079736",東与賀館,103238,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:14 UTC
8428,佐賀市自動車図書館「ブーカス号」,https://www.lib.saga.saga.jp/?page_id=140,佐賀県佐賀市天神3丁目2番15号,0952-28-9058,840-0815,"130.2904503,33.2597876",自動車,103239,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:14 UTC
8429,佐賀市立図書館諸富館,https://www.lib.saga.saga.jp/?page_id=109,佐賀県佐賀市諸富町諸富津7,0952-47-2002,840-2105,"130.352489,33.224653",諸富館,103240,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:14 UTC
8430,佐賀市立図書館金立分室,https://www.lib.saga.saga.jp/?page_id=114,佐賀県佐賀市金立町千布2333-2 金立公民館内,0952-98-1459,849-0905,"130.303118,33.307128",金立分室,103241,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:14 UTC
8431,佐賀市立図書館鍋島分室,https://www.lib.saga.saga.jp/?page_id=114,佐賀県佐賀市鍋島1-1-1 鍋島公民館内,0952-31-3468,849-0937,"130.2700844,33.2749968",鍋島分室,103242,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:15 UTC
8432,佐賀市立図書館開成分室,https://www.lib.saga.saga.jp/?page_id=114,佐賀県佐賀市鍋島町森田27-4,0952-33-9582,849-0936,"130.2705347,33.268114",開成分室,103243,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:15 UTC
8433,佐賀市立図書館高木瀬分室,https://www.lib.saga.saga.jp/?page_id=114,佐賀県佐賀市高木瀬東5丁目1-12,0952-31-3507,849-0922,"130.2899329,33.2864519",高木瀬分,103244,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:15 UTC
8434,白石町ゆうあい図書館,https://www.town.shiroishi.lg.jp/jyuumin/manabu/toshokan/oshirase/_3083.html,佐賀県杵島郡白石町大字福富3535番地1,0952-87-2171,849-0401,"130.189545,33.180609",ゆうあい,103246,,杵島郡白石町,2025-03-06 12:08:55 UTC,2025-03-07 21:56:15 UTC
8435,武雄市立北方中学校図書室,https://www.education.saga.jp/hp/kitagata-j/,佐賀県武雄市北方町大字志久2384番地2,0954-36-2069,849-2201,"130.0629379,33.2242073",北方中,103247,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:15 UTC
8436,武雄市立北方小学校図書室,https://www.education.saga.jp/hp/kitagata-e/,佐賀県武雄市北方町大字志久1389番地,0954-36-2006,849-2201,"130.0692429,33.217758",北方小,103248,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:15 UTC
8437,武雄市立山内中学校図書室,https://www.education.saga.jp/hp/yamauchi-j/,佐賀県武雄市山内町三間坂14209,0954-45-3555,849-2303,"129.941543,33.1951078",山内中,103249,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:15 UTC
8438,武雄市立山内東小学校図書室,https://www.education.saga.jp/hp/yamauchihigashi-e/,佐賀県武雄市山内町大字鳥海9602番地1,0954-45-3565,849-2302,"129.9641246,33.1934305",山内東小,103250,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:15 UTC
8439,武雄市立山内西小学校図書室,https://www.education.saga.jp/hp/yamauchinishi-e/,佐賀県武雄市山内町大野6900,0954-45-3575,849-2304,"129.9337877,33.2073817",山内西小,103251,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:15 UTC
8440,武雄市立川登中学校図書室,https://www.education.saga.jp/hp/kawanobori-j/,佐賀県武雄市東川登町大字袴野16082番地,0954-28-2001,843-0024,"129.9909267,33.1412221",川登中,103252,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:15 UTC
8441,武雄市立御船が丘小学校図書室,http://www.cableone.ne.jp/~mihunees/,佐賀県武雄市武雄町大字武雄4595番地,0954-23-8660,843-0024,"130.026647,33.186698",御船ヶ丘,103253,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:16 UTC
8442,武雄市立朝日小学校図書室,https://www.education.saga.jp/hp/asahi-takeo-e/,佐賀県武雄市朝日町大字甘久4354番地1,0954-22-2834,843-0001,"130.0387927,33.2141219",朝日小,103254,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:16 UTC
8443,武雄市立東川登小学校図書室,https://www.education.saga.jp/hp/higashikawanobori-e/,佐賀県武雄市東川登町大字永野5893番地,0954-23-2905,843-0233,"129.9986277,33.1612233",東川登小,103255,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:16 UTC
